pool_id,project,project_name,chain,symbol,tvl_usd,current_apy,apy_base,apy_reward,stablecoin
cfa72fa8-063d-4d6f-820b-ae9b472dfffc,curve-dex,Curve,Ethereum,FXUSD-USDN,103361,0.04293,0.04,0.00293,True
f472fc3d-d92d-45db-987c-56b555bee290,curve-dex,Curve,Ethereum,FXN-SDFXN,102989,2.47,2.47,0,False
33c78467-864a-4257-b35e-da02dadf3aeb,curve-dex,Curve,Ethereum,USDC-LVLUSD,102526,0.14,0.14,0,True
59cc7f5d-7446-431b-ae0e-d2ccc8c13a9b,pendle,Pendle,Ethereum,YNRWAX,100574,27.89277,27.88946,0.00331,False
91338cef-96b3-4546-aa54-f95bcfa50a95,pendle,Pendle,Ethereum,YNRWAX,100574,11.0187,11.0187,,False
8d4d3acb-e1bf-471a-8256-36b90a8f4d25,aave-v3,Aave V3,Arbitrum,FRAX,99937,0.91791,0.91791,,True
a9d1e031-6b3e-4a3d-a1db-85238605e2b5,euler-v2,Euler V2,Base,WSTETH,98531,0.00374,0.00374,,False
c1b69d6f-fa5e-4f71-8ab1-4304acbc6c5c,curve-dex,Curve,Ethereum,IBEUR-SEUR,98265,0.31,0.31,0,True
aee94fa5-0099-4a6e-8d5c-f3b5f4352a06,pendle,Pendle,Ethereum,STHUSD,98177,19.45144,19.1429,0.30854,True
f6c69b55-f788-4e1c-8b2b-985f8b3efda9,pendle,Pendle,Ethereum,STHUSD,98177,18.52033,18.52033,,True
39937bc5-a6fd-4a79-8b5d-f5992bb74db2,pendle,Pendle,Ethereum,RUSD,97449,9.00021,9.00021,,True
47c41d26-c886-4bda-b5a4-8dca1b193bac,pendle,Pendle,Ethereum,RUSD,97449,2.97471,1.93783,1.03687,True
8d89b481-a21c-4481-b2a8-b6cf8b59b09e,compound-v3,Compound V3,Base,CBETH,95210,0,,,False
843df3fc-9fc7-44a7-9a82-2b9bc8f5d0fd,euler-v2,Euler V2,Ethereum,USDC,95006,1.13192,1.13192,,True
3d6d5776-ac4b-4e80-97ad-8b3cba983e9d,curve-dex,Curve,Ethereum,USDN-3CRV,92479,0,0,,False
05e62099-fe84-4c92-a213-ddb51e7b7bc1,curve-dex,Curve,Arbitrum,CRVUSD-ARB-CRV,92287,0.61745,0.57,0.04745,False
aceb3aef-b8e1-4733-87e2-cb03f2942ad9,curve-dex,Curve,Ethereum,USDT-USDN,90779,0.76,0.76,0,True
d0d3c6e3-b8e8-4fad-b805-080c4d3b098d,curve-dex,Curve,Ethereum,USDK-3CRV,90522,0.02011,0.02,0.00011,False
f13c7bc3-690f-44fb-bca6-698784176a29,curve-dex,Curve,Ethereum,YB-SDYB,89532,94.20769,67.2,27.00769,False
78bd47b4-1a43-464b-a93e-e576171ed922,euler-v2,Euler V2,Ethereum,WETH,89415,3.15397,3.15397,,False
b1c5f95c-2e5a-4bc9-80a9-fdd4749e2cc6,euler-v2,Euler V2,Base,RETH,89076,0,0,,False
318ff96a-5be1-44b3-b204-667ffa0d1309,curve-dex,Curve,Ethereum,LITUSD-SUSDS,88353,1.21,1.21,0,True
5b4be3c3-29fe-4673-8e54-013610488a21,curve-dex,Curve,Ethereum,DYFI-ETH,86653,0.03,0.03,0,False
05c0fed1-684b-4b82-b089-b1c630e23efe,euler-v2,Euler V2,Base,AERO,85540,0.62392,0.62392,,False
3e120dd8-7a87-49bd-bb2e-a35bf727fbae,curve-dex,Curve,Ethereum,HEMI-WETH,84522,1.74,1.74,0,False
c906ad9c-4e99-4c5e-bd03-72acad7fc00b,curve-dex,Curve,Ethereum,USDC-RLP,82885,2.93,2.93,0,False
d789e9d0-60d3-4584-a245-fc87f6e9b104,curve-dex,Curve,Ethereum,BEAN-3CRV,82460,0,0,0,False
4be4f733-f9e1-46b7-aac5-6d72bb7ea37e,compound-v3,Compound V3,Base,CBBTC,80721,0,,,False
9fda456f-ad47-4ef2-810e-41e4685ca623,curve-dex,Curve,Arbitrum,RSR-WETH,79776,0,0,0,False
a5dfb181-843c-49c5-a787-7f5b71394b82,euler-v2,Euler V2,Ethereum,RETH,79653,0,0,,False
fbee4a0d-c4ed-40c2-b1f1-a93f274a52fc,euler-v2,Euler V2,Base,WETH,79233,5.79396,5.79396,,False
2eb07b31-52c6-4bbe-b8bb-5563d013366c,curve-dex,Curve,Ethereum,RAI-3CRV,79142,0.40247,0.01,0.39247,False
7c2b3b11-5a22-481e-8e70-0f9b6c7d8270,curve-dex,Curve,Ethereum,FEI-3CRV,78738,0,0,0,False
c4a41937-f938-4f53-9827-4893187e6886,kamino-lend,Kamino Lend,Solana,JUP,78668,0,0,,False
e57719a3-14b1-4004-8c36-667fca3d05a3,curve-dex,Curve,Ethereum,CVX-LPXCVX,78653,0.48,0.48,0,False
b6d41555-60e5-485f-9629-ae292c563a5d,aave-v3,Aave V3,Arbitrum,LUSD,78653,2.21092,2.21092,,True
77b152ac-6b67-4f7e-a1d2-278e1f774961,curve-dex,Curve,Ethereum,SFRXETH-RSETH,78401,2.78169,2.66,0.12169,False
1a1780eb-febf-4083-8788-b9aca19da68e,aave-v3,Aave V3,Ethereum,WEETH,77717,0,0,,False
13d3320c-0e15-40cf-bbe7-480157ee9345,aave-v3,Aave V3,Base,WRSETH,77290,0,0,,False
68e30785-53bf-49ef-892f-88b197c6bfe6,compound-v3,Compound V3,Ethereum,CBETH,77117,0,,,False
0959458f-44ea-46fd-8d01-9820ca14fbc5,curve-dex,Curve,Ethereum,SCRVUSD-UNIT0,76838,0,0,0,False
aa58f362-91f4-4342-b111-bd76c6a1564d,curve-dex,Curve,Ethereum,CJPY-WETH-TXJP,76265,0.15,0.15,0,False
132f7ea8-5cfc-4105-bbbc-743007a3687f,curve-dex,Curve,Ethereum,WETH-OPEN,75032,0.01,0.01,0,False
b5bd868e-38b0-4220-8832-ad1e64cdf2bf,euler-v2,Euler V2,Ethereum,PUSDE,72969,0,0,,True
6af4d22d-e482-4f74-8ebf-8ba3d97fa944,curve-dex,Curve,Ethereum,CRVUSD-RCH,72118,0.05,0.05,0,False
282c70ef-5123-4873-a115-a96879183e4e,pendle,Pendle,Ethereum,SUSDA,71668,5.28456,4.49849,0.78607,True
39b53d33-bed3-45ee-9c13-70bbc7e785fb,pendle,Pendle,Ethereum,SUSDA,71668,4.69309,4.69309,,True
828b9bec-2c36-42aa-b24b-3afaee7b8d4b,curve-dex,Curve,Ethereum,IBJPY-SJPY,70861,0,0,0,False
a03a36cd-6836-4aca-8efd-6ba912056eb4,euler-v2,Euler V2,Ethereum,FXUSD,70725,3.79414,3.79414,,True
9bd24a7b-551a-4643-a017-39cf1a9130c4,curve-dex,Curve,Arbitrum,FRAX-USDC.E,70263,0.23,0.23,0,True
7ba506b8-9265-450d-9111-281fa6b57657,euler-v2,Euler V2,Base,USDC,69954,2.39801,2.39801,,True
c2916c0b-1b06-41e4-bb45-ac8a07cd3834,curve-dex,Curve,Ethereum,CRVUSD-HEMI,69662,0.71,0.71,0,False
d6af61f6-896c-40c1-b34b-b44eb3197d6b,curve-dex,Curve,Ethereum,ALETH-PXETH,69346,0.01837,0,0.01837,False
557aeb81-c197-4394-8469-bbd4ab82e6a5,euler-v2,Euler V2,Ethereum,MHYPER,67565,0,0,,False
51a5dd1d-d6f2-42a7-99b7-18006868c905,curve-dex,Curve,Ethereum,USDFI-BOLD,67389,0.66,0.66,0,True
61c4cfbb-c4ab-4fd3-8e1d-a4f49b09aee3,euler-v2,Euler V2,Base,CBBTC,66290,0.9264,0.9264,,False
6fe0d013-966f-432b-b39e-ff1497cdf2c6,curve-dex,Curve,Ethereum,USDC-USDT-OMUSD,65211,0,0,0,True
723ea0df-c394-4a4c-b517-d761673b47b0,curve-dex,Curve,Ethereum,WEETH-RSWETH,64618,2.56134,2.43,0.13134,False
5fe31d6b-1629-439c-a9ed-620abae1a329,compound-v3,Compound V3,Arbitrum,WETH,64481,0,,,False
71391dac-7bbc-478d-9d11-d4813bebd90d,compound-v3,Compound V3,Base,WSTETH,63089,0,,,False
b11318be-a35e-4f30-b44e-75df18eabff2,curve-dex,Curve,Ethereum,ETH-SDT,62253,0.22,0.22,0,False
8a7543a7-7995-4559-8195-fa5342947bfb,curve-dex,Curve,Ethereum,USDP-3CRV,62013,0,0,0,False
d3487c4a-7a2d-4c6d-ad8e-0ab01a7cba3e,curve-dex,Curve,Ethereum,MSETH-FRXETH,60471,0.11,0.11,0,False
180d2715-2cd4-41f6-bffc-6c16a6a28ee9,kamino-lend,Kamino Lend,Solana,JTO,60416,0.00039,0.00039,,False
475d7ab5-a4b8-4400-ad1c-94ef9e8bdfe3,curve-dex,Curve,Base,WETH-CBETH,59603,1.39,1.39,0,False
f82e66c4-43a3-491e-9101-19b7bd75a416,pendle,Pendle,Arbitrum,SYRUPUSDC,58930,6.1049,5.21072,0.89417,True
9284bfb0-2be4-47fc-833c-a689a4a0543f,pendle,Pendle,Arbitrum,SYRUPUSDC,58930,4.81566,4.81566,,True
76f65ec2-ea3d-42a2-9f9f-1542b48838e9,euler-v2,Euler V2,Base,USDC,58630,3.77903,3.77903,,True
f1e4ffd1-a441-4a16-9d8a-4894023b993f,curve-dex,Curve,Ethereum,WETH-FXUSD,58610,0.04,0.04,0,False
d87b6a34-50e4-44e5-b487-3d70ab5b309f,curve-dex,Curve,Ethereum,CRVUSD-PROS,57536,0.02,0.02,0,False
07c200a3-57db-4606-be07-84dc50a3d4e2,compound-v3,Compound V3,Ethereum,TBTC,55594,0,,,False
3f98081e-6c9b-495c-ae28-f94afbf26c0b,curve-dex,Curve,Ethereum,COVEYFI-YFI,55067,0,0,0,False
be0198d2-1d85-471d-b6af-022c9bdb9852,pendle,Pendle,Ethereum,ARM-WETH-STETH,54752,4.00001,4.00001,,False
1777ce2f-f179-4f1a-bf18-bff35775df7e,pendle,Pendle,Ethereum,ARM-WETH-STETH,54752,2.67721,2.20639,0.47082,False
fa530ebc-a11a-4e1e-84fb-7084fc42b4b3,curve-dex,Curve,Ethereum,ETH-TOKE,53677,0.01367,0,0.01367,False
8ac70bd5-8f9e-46a9-9ca5-8c1bcd319fee,curve-dex,Curve,Ethereum,CDAI-CUSDC-USDT,53523,0.00514,0,0.00514,True
c49dcf2f-982a-404e-a219-5f8414b1e6cc,curve-dex,Curve,Ethereum,ETH-XYO,53310,0.45,0.45,0,False
df65c4f4-e33a-481c-bac8-0c2252867c93,compound-v3,Compound V3,Base,USDBC,53248,0.69892,0.69892,0,True
d0d84008-3982-43d0-ab16-d7a6bb6cbfb8,kamino-lend,Kamino Lend,Solana,KSOLJITOSOLRAYDIUM,52839,0,0,,True
2aa775e1-d336-41c4-98b8-81d4ef9c1aee,curve-dex,Curve,Ethereum,CVX-BENTCVX,52831,5.32,5.32,0,False
43c85a77-21ca-4551-81b8-86b751ca6a84,euler-v2,Euler V2,Ethereum,USDC,52646,0.14069,0.14069,,True
dcd7e2ca-07a4-4e06-9d8b-04a23ff17d7e,pendle,Pendle,Ethereum,YNUSDX,52450,7.0094,7.0039,0.00549,True
197a200d-41b8-44cd-9729-ab323535d3ea,pendle,Pendle,Ethereum,YNUSDX,52450,10.3453,10.3453,,True
8c2d1b5b-efe9-4ede-bd17-4015001d76b2,curve-dex,Curve,Ethereum,STUSD-SCRVUSD-BOND,51433,0.09,0.09,0,True
1071bdf2-cd91-4c91-ba9c-ea4b5c827d4e,pendle,Pendle,Ethereum,WOETH,51247,2.93182,2.42879,0.50303,False
923542cd-dfff-4002-ae4f-d602d9e0f26c,pendle,Pendle,Ethereum,WOETH,51247,3.5,3.5,,False
d25b5f1e-3368-4c79-a876-479834b15195,aave-v3,Aave V3,Ethereum,SUSDE,51226,0,0,,True
ab200c55-9a9b-464f-a426-d249ef28eec4,curve-dex,Curve,Arbitrum,VST-FRAX,50606,0,0,0,True
2321794d-15f0-4203-92e9-126cb0012be6,curve-dex,Curve,Ethereum,GHO-USR,50584,0.1,0.1,0,True
8e07a8a9-dcb9-41b0-9a9a-01d135840e49,curve-dex,Curve,Ethereum,USDT-PROS,50506,0,0,0,False
