date,period,market_address,market_name,apy,base_apy,bonus_apr
2025-12-27,7d,0x0c11Ed89889Fd03394E8d9d685cC5b85be569C99,Unknown,16.128872868642308,16.128872868642308,0
2025-12-27,7d,0xD9535bB5f58A1a75032416F2dFe7880C30575a41,Unknown,10.995875570806124,10.995875570806124,0
2025-12-27,7d,0x9e79146b3A022Af44E0708c6794F03Ef798381A5,Unknown,0.038250837540521054,0.038250837540521054,0
2025-12-27,7d,0x2b477989A149B17073D9C9C82eC9cB03591e20c6,Unknown,4.835640081699766,4.835640081699766,0
2025-12-27,7d,0xe2fEDb9e6139a182B98e7C2688ccFa3e9A53c665,Unknown,0.005963283859333757,0.005963283859333757,0
2025-12-27,7d,0x2347EbB8645Cc2EA0Ba92D1EC59704031F2fCCf4,Unknown,0.1049349587068038,0.1049349587068038,0
2025-12-27,7d,0xF913B4748031EF569898ED91e5BA0d602bB93298,Unknown,0.05030218648105489,0.05030218648105489,0
2025-12-27,7d,0xdc4e96A251Ff43Eeac710462CD8A9D18Dc802F18,Unknown,4.785792819866841,4.785792819866841,0
2025-12-27,7d,0xdAB21c4d1F569486334C93685Da2b3F9b0A078e8,Unknown,0.06732055911657929,0.06732055911657929,0
2025-12-27,7d,0x7B2D09fca2395713dcc2F67323e4876F27b9ecB2,Unknown,1.8509128365819638,1.8509128365819638,0
2025-12-27,7d,0x55391D178Ce46e7AC8eaAEa50A72D1A5a8A622Da,Unknown,8.05331921349779,8.05331921349779,0
2025-12-27,7d,0x2aE5c5Cd4843cf588AA8D1289894318130acc823,Unknown,0,0,0
2025-12-27,7d,0x66AB9D61A0124b61C8892A4ac687Ac48DbA8ff2c,Unknown,1.6263355570829363,1.6263355570829363,0
2025-12-27,7d,0x7DE8E1A1fbA845A330A6bD91118AfDA09610fB02,Unknown,0.24513711972504737,0.24513711972504737,0
2025-12-27,7d,0x6853EA96FF216fAb11D2d930CE3C508556A4bdc4,Unknown,3.1058252495797634,3.1058252495797634,0
2025-12-27,7d,0xdE967676db7b1ccdBA2bD94B01B5b19DE4b563e4,Unknown,0.12741146240078383,0.12741146240078383,0
2025-12-27,7d,0xBeB1f4EBC9af627Ca1E5a75981CE1AE97eFeDA22,Unknown,0.4941148241409453,0.4941148241409453,0
2025-12-27,7d,0x3B7f4e4Cf2fa43df013d2B32673e6A01d29ab2Ac,Unknown,0.016274734724852632,0.016274734724852632,0
2025-12-27,7d,0x2d340912Aa47e33c90Efb078e69E70EFe2B34b9B,Unknown,0.030461629437117388,0.030461629437117388,0
2025-12-27,7d,0x6EeE8098dBC106aEde99763FA5F955A5bBc42C50,Unknown,1.0153926438982275,1.0153926438982275,0
2025-12-27,7d,0x872b5D567a2469Ed92D252eaCB0EB3BB0769e05b,Unknown,0.07065668939374438,0.07065668939374438,0
2025-12-27,7d,0x12fD1A4BdB96219E637180Ff5293409502b2951D,Unknown,0.828540479603701,0.828540479603701,0
2025-12-27,7d,0xf22CFFA7B4174554FF9dBf7B5A8c01FaaDceA722,Unknown,9.661307937770225,9.661307937770225,0
2025-12-27,7d,0x40dAEAc02dCf6b3c51F9151f532C21DCEF2F7E63,Unknown,0.34250959059740627,0.34250959059740627,0
2025-12-27,7d,0xe2730Ffe2136aA549327EBce93D58160df7821CB,Unknown,9.793172777956105,9.793172777956105,0
2025-12-27,7d,0xa29FfE4152B65A0347512Ae5c6A4Bbc7a3d6d51B,Unknown,0.02753217140447628,0.02753217140447628,0
2025-12-27,7d,0x77B2eC357b56c7d05a87971dB0188DBb0C7836a5,Unknown,13.381520833176474,13.381520833176474,0
2025-12-27,7d,0x1CbBa6346F110c8A5ea739ef2d1eb182990e4EB2,Unknown,18.349709910550295,18.349709910550295,0
2025-12-27,7d,0xcaCb964144f9056A8f99447a303E60b4873Ca9B4,Unknown,7.569907501210538,7.569907501210538,0
2025-12-27,7d,0x4c505e0062459cf8F60FfF13279c92ea15aE6e2D,Unknown,0.6572497789362862,0.6572497789362862,0
2025-12-27,7d,0x8263bC3766a09f6dD4Bab04b4bf8D45F2B0973FF,Unknown,10.500830161212548,10.500830161212548,0
2025-12-27,7d,0x89EB78679921499632fF16B1be3ee48295cfCD91,Unknown,1.4082354163273967,1.4082354163273967,0
2025-12-27,7d,0xB489711B1cB86afDA48924730084e23310EB4883,Unknown,8.319082389796861,8.319082389796861,0
2025-12-27,7d,0x0418643F94Ef14917f1345cE5C460C37dE463ef7,Unknown,2.25154348013552,2.25154348013552,0
2025-12-27,7d,0xb56E5E2eB50cf5383342914b0C85Fe62DbD861C8,Unknown,0.05199632580381586,0.05199632580381586,0
2025-12-27,7d,0x4d9bA415649c4B3c703562770C8ff3033478Cea1,Unknown,0.26910782728752913,0.26910782728752913,0
2025-12-27,7d,0xbD48149673724f9cAeE647bb4e9D9dDaF896Efeb,Unknown,0.43776515511737557,0.43776515511737557,0
2025-12-27,7d,0x4024418592450E4d62faB15e2f833FC03A3447dc,Unknown,19.4330830686398,19.4330830686398,0
2025-12-27,7d,0xFec8f404FBCa3b11aFD3b3f0c57507C2a06dE636,Unknown,0.6532079389824917,0.6532079389824917,0
2025-12-27,7d,0xD60f1BA6a76979eFfE706BF090372Ebc0A5bF169,Unknown,0.019897994486250955,0.019897994486250955,0
2025-12-27,7d,0x7BbBf946883a5701350007320F525c5379B8178A,Unknown,20.362388657760057,20.362388657760057,0
2025-12-27,7d,0x15c6eBD4175ffF9EE3c2615c556fCf62D2d9499c,Unknown,2.2425708926552264,2.2425708926552264,0
2025-12-27,7d,0x45aD16Aaa28fb66Ef74d5ca0Ab9751F2817c81a4,Unknown,0,0,0
2025-12-27,7d,0x71B7fF592a974e2B501D8A7a11f5c42DcD365244,Unknown,0.12706442928733797,0.12706442928733797,0
2025-12-27,7d,0xD9377d9B9a2327C7778867203deeA73AB8a68b6B,Unknown,0.036118862787071215,0.036118862787071215,0
2025-12-27,7d,0x71237F8C3d1484495A136022E16840b70fF84a69,Unknown,0.18307981330569767,0.18307981330569767,0
2025-12-27,7d,0xdf034cd3df9a80eABFA0556232a91E03Ca67D5Cb,Unknown,0,0,0
2025-12-27,7d,0xB686BcB112660343E6d15BDb65297e110C8311c4,Unknown,0.820272881057238,0.820272881057238,0
2025-12-27,30d,0x63Dc80EE90F26363B3FCD609007CC9e14c8991BE,Unknown,10.095056789246382,10.095056789246382,0
2025-12-27,30d,0xC25cEf6061Cf5dE5eb761b50E4743c1F5D7E5407,Unknown,7.303946491239577,7.303946491239577,0
2025-12-27,30d,0x248C35760068cE009a13076D573ed3497A47bCD4,Unknown,9.641095790135745,9.641095790135745,0
