date,pool_id,symbol,project,chain,tvl_usd,daily_fees,jlp_fees,apy,apy_base,apy_reward
2025-04-15,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1419379401,1787040,1340280.0,34.4659,34.4659,0
2025-04-16,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1411000234,1883321,1412490.75,36.5386,36.5386,0
2025-04-17,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1438238112,2160705,1620528.75,41.1262,41.1262,0
2025-04-18,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1442807949,787269,590451.75,14.9372,14.9372,0
2025-04-19,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1422900025,1141905,856428.75,21.969,21.969,0
2025-04-20,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1460569644,1351306,1013479.5,25.3271,25.3271,0
2025-04-21,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1457347966,2379092,1784319.0,44.6892,44.6892,0
2025-04-22,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1454969630,2797533,2098149.75,52.6351,52.6351,0
2025-04-23,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1546073644,1992962,1494721.5,35.2877,35.2877,0
2025-04-24,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1554894676,1746881,1310160.75,30.7551,30.7551,0
2025-04-25,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1562676933,2233594,1675195.5,39.1281,39.1281,0
2025-04-26,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1558263387,1176403,882302.25,20.6666,20.6666,0
2025-04-27,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1553329041,1443683,1082762.25,25.4427,25.4427,0
2025-04-28,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1550235661,2341698,1756273.5,41.3511,41.3511,0
2025-04-29,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1585193300,1656458,1242343.5,28.6057,28.6057,0
2025-04-30,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1574577660,2329076,1746807.0,40.4924,40.4924,0
2025-05-01,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1581344454,1534879,1151159.25,26.5706,26.5706,0
2025-05-02,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1604307698,1368990,1026742.5,23.3597,23.3597,0
2025-05-03,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1595264429,960328,720246.0,16.4794,16.4794,0
2025-05-04,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1587392769,1540025,1155018.75,26.5581,26.5581,0
2025-05-05,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1567216650,1277475,958106.25,22.314,22.314,0
2025-05-06,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1585697200,1842793,1382094.75,31.8134,31.8134,0
2025-05-07,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1583331368,1178095,883571.25,20.3687,20.3687,0
2025-05-08,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1582254096,3080112,2310084.0,53.2898,53.2898,0
2025-05-09,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1677247207,2438437,1828827.75,39.7987,39.7987,0
2025-05-10,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1701662060,1741524,1306143.0,28.0163,28.0163,0
2025-05-11,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1730955457,2489644,1867233.0,39.3736,39.3736,0
2025-05-12,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1683268088,3852405,2889303.75,62.6517,62.6517,0
2025-05-13,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1678119199,2933117,2199837.75,47.8477,47.8477,0
2025-05-14,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1730711894,2825282,2118961.5,44.688,44.688,0
2025-05-15,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1692228904,3662216,2746662.0,59.2433,59.2433,0
2025-05-16,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1652114605,2131964,1598973.0,35.3259,35.3259,0
2025-05-17,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1655380188,1975651,1481738.25,32.6713,32.6713,0
2025-05-18,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1643982178,2829967,2122475.25,47.1236,47.1236,0
2025-05-19,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1684944887,3586598,2689948.5,58.2708,58.2708,0
2025-05-20,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1662420007,2358490,1768867.5,38.8372,38.8372,0
2025-05-21,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1674483076,3456532,2592399.0,56.5085,56.5085,0
2025-05-22,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1718914764,2290698,1718023.5,36.4811,36.4811,0
2025-05-23,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1739168664,5155422,3866566.5,81.1478,81.1478,0
2025-05-24,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1684208360,1347320,1010490.0,21.8992,21.8992,0
2025-05-25,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1679133698,2428315,1821236.25,39.5889,39.5889,0
2025-05-26,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1689492926,1448913,1086684.75,23.4769,23.4769,0
2025-05-27,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1692753368,2094206,1570654.5,33.8672,33.8672,0
2025-05-28,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1703361938,3183085,2387313.75,51.1559,51.1559,0
2025-05-29,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1688387780,3507913,2630934.75,56.8762,56.8762,0
2025-05-30,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1656638023,4853339,3640004.25,80.1987,80.1987,0
2025-05-31,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1597225883,1877205,1407903.75,32.1736,32.1736,0
2025-06-01,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1609450696,1604909,1203681.75,27.2978,27.2978,0
2025-06-02,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1623003022,1881199,1410899.25,31.73,31.73,0
2025-06-03,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1616706957,2555414,1916560.5,43.2697,43.2697,0
2025-06-04,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1603692283,1566168,1174626.0,26.7345,26.7345,0
2025-06-05,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1593351956,4988879,3741659.25,85.7127,85.7127,0
2025-06-06,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1535703370,1378064,1033548.0,24.565,24.565,0
2025-06-07,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1558388025,893533,670149.75,15.696,15.696,0
2025-06-08,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1577275271,1047315,785486.25,18.1771,18.1771,0
2025-06-09,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1588824139,2017487,1513115.25,34.7607,34.7607,0
2025-06-10,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1646378606,2440920,1830690.0,40.5862,40.5862,0
2025-06-11,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1663702717,3152176,2364132.0,51.8667,51.8667,0
2025-06-12,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1642970076,3406441,2554830.75,56.7578,56.7578,0
2025-06-13,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1587831393,4204814,3153610.5,72.4931,72.4931,0
2025-06-14,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1585123258,1178234,883675.5,20.348,20.348,0
2025-06-15,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1564888306,1142758,857068.5,19.9906,19.9906,0
2025-06-16,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1602300841,1961136,1470852.0,33.5056,33.5056,0
2025-06-17,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1591957245,3092719,2319539.25,53.1818,53.1818,0
2025-06-18,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1567212624,1793006,1344754.5,31.319,31.319,0
2025-06-19,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1561030638,1122439,841829.25,19.6836,19.6836,0
2025-06-20,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1565858560,3862240,2896680.0,67.5213,67.5213,0
2025-06-21,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1520016008,2641637,1981227.75,47.575,47.575,0
2025-06-22,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1480840988,3839996,2879997.0,70.9866,70.9866,0
2025-06-23,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1470324289,2695949,2021961.75,50.1941,50.1941,0
2025-06-24,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1549128076,1308272,981204.0,23.1188,23.1188,0
2025-06-25,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1558220042,1573551,1180163.25,27.6443,27.6443,0
2025-06-26,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1545613502,1962553,1471914.75,34.7596,34.7596,0
2025-06-27,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1529505410,1388892,1041669.0,24.8583,24.8583,0
2025-06-28,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1549535932,1027275,770456.25,18.1484,18.1484,0
2025-06-29,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1589995099,908511,681383.25,15.6419,15.6419,0
2025-06-30,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1607520083,2014633,1510974.75,34.3079,34.3079,0
2025-07-01,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1606470393,2466881,1850160.75,42.0368,42.0368,0
2025-07-02,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1561861447,2154009,1615506.75,37.7537,37.7537,0
2025-07-03,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1605822818,1767757,1325817.75,30.1355,30.1355,0
2025-07-04,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1601756522,2032898,1524673.5,34.7435,34.7435,0
2025-07-05,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1570637008,574519,430889.25,10.0134,10.0134,0
2025-07-06,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1574256543,960112,720084.0,16.6955,16.6955,0
2025-07-07,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1602138803,1596133,1197099.75,27.2724,27.2724,0
2025-07-08,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1584507196,1117322,837991.5,19.3036,19.3036,0
2025-07-09,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1609192726,1872362,1404271.5,31.8519,31.8519,0
2025-07-10,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1635106076,2605295,1953971.25,43.6179,43.6179,0
2025-07-11,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1661333497,3013824,2260368.0,49.661,49.661,0
2025-07-12,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1638886452,1327507,995630.25,22.1739,22.1739,0
2025-07-13,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1625998360,1273977,955482.75,21.4484,21.4484,0
2025-07-14,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1629520081,2778177,2083632.75,46.6718,46.6718,0
2025-07-15,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1634778505,3277329,2457996.75,54.8801,54.8801,0
2025-07-16,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1648807840,2890140,2167605.0,47.9847,47.9847,0
2025-07-17,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1654731526,2892932,2169699.0,47.8591,47.8591,0
2025-07-18,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1676258415,3827917,2870937.75,62.5138,62.5138,0
2025-07-19,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1692576456,2569635,1927226.25,41.5602,41.5602,0
2025-07-20,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1686856216,2276225,1707168.75,36.9395,36.9395,0
2025-07-21,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1713541309,3692775,2769581.25,58.9946,58.9946,0
2025-07-22,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1776675766,4766903,3575177.25,73.4484,73.4484,0
2025-07-23,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1825567375,5853054,4389790.5,87.7685,87.7685,0
2025-07-24,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1754219875,3782344,2836758.0,59.0243,59.0243,0
2025-07-25,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1713480759,4156534,3117400.5,66.4058,66.4058,0
2025-07-26,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1755398178,1093935,820451.25,17.0596,17.0596,0
2025-07-27,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1764414961,1005825,754368.75,15.6054,15.6054,0
2025-07-28,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1823343369,3631797,2723847.75,54.5265,54.5265,0
2025-07-29,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1796233194,2763019,2072264.25,42.109,42.109,0
2025-07-30,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1809056686,4178932,3134199.0,63.2364,63.2364,0
2025-07-31,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1817323100,1716428,1287321.0,25.8552,25.8552,0
2025-08-01,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1784193643,6919140,5189355.0,106.1608,106.1608,0
2025-08-02,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1841174078,2256339,1692254.25,33.5478,33.5478,0
2025-08-03,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1849935604,884761,663570.75,13.0925,13.0925,0
2025-08-04,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1933856963,778244,583683.0,11.0165,11.0165,0
2025-08-05,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2002328625,2626112,1969584.0,35.9031,35.9031,0
2025-08-06,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1968690918,1281390,961042.5,17.818,17.818,0
2025-08-07,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2014058873,2147646,1610734.5,29.1907,29.1907,0
2025-08-08,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2091787572,1971959,1478969.25,25.8068,25.8068,0
2025-08-09,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2094615996,2106736,1580052.0,27.5334,27.5334,0
2025-08-10,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2117391362,1954174,1465630.5,25.2648,25.2648,0
2025-08-11,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2129695379,3350763,2513072.25,43.0705,43.0705,0
2025-08-12,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2085369202,2888775,2166581.25,37.9214,37.9214,0
2025-08-13,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2185263194,1862735,1397051.25,23.3347,23.3347,0
2025-08-14,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2223522961,7788553,5841414.75,95.8891,95.8891,0
2025-08-15,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2148458400,4260505,3195378.75,54.2861,54.2861,0
2025-08-16,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2105183325,972682,729511.5,12.6484,12.6484,0
2025-08-17,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2125219769,1717304,1287978.0,22.1206,22.1206,0
2025-08-18,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2131253385,4956324,3717243.0,63.6618,63.6618,0
2025-08-19,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2141745219,4630899,3473174.25,59.1904,59.1904,0
2025-08-20,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2108801138,2230376,1672782.0,28.9532,28.9532,0
2025-08-21,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2194328436,2590182,1942636.5,32.3134,32.3134,0
2025-08-22,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2162974906,4675429,3506571.75,59.1731,59.1731,0
2025-08-23,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2286711046,2074107,1555580.25,24.8298,24.8298,0
2025-08-24,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2322008635,4516682,3387511.5,53.2488,53.2488,0
2025-08-25,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2318891774,5047591,3785693.25,59.5879,59.5879,0
2025-08-26,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2195927561,2422597,1816947.75,30.2007,30.2007,0
2025-08-27,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2261816666,2929763,2197322.25,35.4592,35.4592,0
2025-08-28,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2294701580,3510387,2632790.25,41.8777,41.8777,0
2025-08-29,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2350344080,7202544,5401908.0,83.8897,83.8897,0
2025-08-30,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2289020365,1981470,1486102.5,23.6969,23.6969,0
2025-08-31,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2285615966,1057907,793430.25,12.6706,12.6706,0
2025-09-01,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2271777967,4549786,3412339.5,54.8251,54.8251,0
2025-09-02,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2261899765,3093470,2320102.5,37.4392,37.4392,0
2025-09-03,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2355581527,1922336,1441752.0,22.3401,22.3401,0
2025-09-04,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2392295368,3141238,2355928.5,35.9451,35.9451,0
2025-09-05,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2356428497,3210029,2407521.75,37.2914,37.2914,0
2025-09-06,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2380516307,1885791,1414343.25,21.6859,21.6859,0
2025-09-07,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2357260701,627653,470739.75,7.289,7.289,0
2025-09-08,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2404865068,2140545,1605408.75,24.3662,24.3662,0
2025-09-09,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2441505424,2720334,2040250.5,30.5013,30.5013,0
2025-09-10,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2462990135,2825175,2118881.25,31.4005,31.4005,0
2025-09-11,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2507173001,2000135,1500101.25,21.8388,21.8388,0
2025-09-12,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2536949026,2732522,2049391.5,29.4853,29.4853,0
2025-09-13,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2647470703,2028052,1521039.0,20.9702,20.9702,0
2025-09-14,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2652262910,2493511,1870133.25,25.7365,25.7365,0
2025-09-15,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2529941749,3710528,2782896.0,40.1494,40.1494,0
2025-09-16,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2496144103,1768516,1326387.0,19.3952,19.3952,0
2025-09-17,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2061007223,3235819,2426864.25,42.9793,42.9793,0
2025-09-18,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2089657998,2626426,1969819.5,34.4068,34.4068,0
2025-09-19,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1871609006,3359847,2519885.25,49.1426,49.1426,0
2025-09-20,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1877014495,573529,430146.75,8.3645,8.3645,0
2025-09-21,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1889226803,824298,618223.5,11.9441,11.9441,0
2025-09-22,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1872942059,7594211,5695658.25,110.9973,110.9973,0
2025-09-23,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1858013610,2522709,1892031.75,37.1683,37.1683,0
2025-09-24,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1852544778,2926850,2195137.5,43.25,43.25,0
2025-09-25,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1811251165,8104584,6078438.0,122.4916,122.4916,0
2025-09-26,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1754917863,2426038,1819528.5,37.8438,37.8438,0
2025-09-27,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1804978598,696256,522192.0,10.5597,10.5597,0
2025-09-28,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1801017703,1411386,1058539.5,21.4527,21.4527,0
2025-09-29,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1835127646,1851122,1388341.5,27.6136,27.6136,0
2025-09-30,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1863486048,1910616,1432962.0,28.0673,28.0673,0
2025-10-01,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1868701707,1785545,1339158.75,26.1568,26.1568,0
2025-10-02,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1930637400,2549165,1911873.75,36.1453,36.1453,0
2025-10-03,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1971995193,2483935,1862951.25,34.4817,34.4817,0
2025-10-04,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1977755773,1655923,1241942.25,22.9204,22.9204,0
2025-10-05,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1969497457,2386632,1789974.0,33.173,33.173,0
2025-10-06,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1998194835,1940442,1455331.5,26.5838,26.5838,0
2025-10-07,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2028954460,4727668,3545751.0,63.7865,63.7865,0
2025-10-08,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2005625997,1977443,1483082.25,26.9903,26.9903,0
2025-10-09,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2048403563,3370395,2527796.25,45.0422,45.0422,0
2025-10-10,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,2026952049,15759096,11819322.0,212.8345,212.8345,0
2025-10-11,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1786548672,4871489,3653616.75,74.645,74.645,0
2025-10-12,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1669433973,3959242,2969431.5,64.9228,64.9228,0
2025-10-13,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1745141976,2864299,2148224.25,44.9305,44.9305,0
2025-10-14,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1822184569,3989733,2992299.75,59.9385,59.9385,0
2025-10-15,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1805384332,3355705,2516778.75,50.8825,50.8825,0
2025-10-16,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1773961292,4858287,3643715.25,74.971,74.971,0
2025-10-17,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1698267696,4084427,3063320.25,65.8384,65.8384,0
2025-10-18,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1699227323,823464,617598.0,13.2662,13.2662,0
2025-10-19,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1676010016,1446460,1084845.0,23.6257,23.6257,0
2025-10-20,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1688384756,1636335,1227251.25,26.5311,26.5311,0
2025-10-21,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1714312916,3495141,2621355.75,55.8121,55.8121,0
2025-10-22,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1661113332,3738253,2803689.75,61.6061,61.6061,0
2025-10-23,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1662477658,1421871,1066403.25,23.4131,23.4131,0
2025-10-24,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1723071773,1485548,1114161.0,23.6014,23.6014,0
2025-10-25,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1744778474,711149,533361.75,11.1577,11.1577,0
2025-10-26,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1761728202,1459645,1094733.75,22.681,22.681,0
2025-10-27,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1820360660,2230284,1672713.0,33.5395,33.5395,0
2025-10-28,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1831731196,1693470,1270102.5,25.3087,25.3087,0
2025-10-29,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1808226840,3892472,2919354.0,58.9287,58.9287,0
2025-10-30,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1801576617,5615922,4211941.5,85.3341,85.3341,0
2025-10-31,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1816832689,1307697,980772.75,19.7036,19.7036,0
2025-11-01,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1835693089,514551,385913.25,7.6733,7.6733,0
2025-11-02,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1848349427,1114650,835987.5,16.5085,16.5085,0
2025-11-03,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1841118907,7048556,5286417.0,104.8027,104.8027,0
2025-11-04,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1742416311,7592625,5694468.75,119.2873,119.2873,0
2025-11-05,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1593472755,1624485,1218363.75,27.9078,27.9078,0
2025-11-06,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1620933231,1813719,1360289.25,30.6308,30.6308,0
2025-11-07,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1585955797,1618712,1214034.0,27.9404,27.9404,0
2025-11-08,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1630807078,875370,656527.5,14.6941,14.6941,0
2025-11-09,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1609984839,1155839,866879.25,19.653,19.653,0
2025-11-10,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1662650922,1356497,1017372.75,22.3343,22.3343,0
2025-11-11,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1658668469,3396292,2547219.0,56.0531,56.0531,0
2025-11-12,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1607455852,1773309,1329981.75,30.1995,30.1995,0
2025-11-13,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1600695397,3438329,2578746.75,58.8021,58.8021,0
2025-11-14,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1552203292,3694890,2771167.5,65.1639,65.1639,0
2025-11-15,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1526002131,819651,614738.25,14.7037,14.7037,0
2025-11-16,jupiter-jlp,JLP,jupiter-perpetual-exchange,Solana,1532920108,2016456,1512342.0,36.01,36.01,0
