date,symbol,ticker,open,high,low,close,volume
2023-09-19,ETH,ETH-USD,1637.31,1659.53,1628.41,1643.54,4405868861
2023-09-20,ETH,ETH-USD,1643.5,1649.62,1610.42,1622.89,5156431986
2023-09-21,ETH,ETH-USD,1622.59,1625.2,1573.31,1584.31,5191732312
2023-09-22,ETH,ETH-USD,1584.0,1601.54,1579.1,1593.27,3460791634
2023-09-23,ETH,ETH-USD,1593.21,1598.0,1588.33,1593.86,2101436678
2023-09-24,ETH,ETH-USD,1593.83,1600.21,1576.78,1580.85,3086456944
2023-09-25,ETH,ETH-USD,1580.75,1595.84,1565.03,1588.32,4394930984
2023-09-26,ETH,ETH-USD,1588.02,1598.1,1580.17,1593.42,3544861160
2023-09-27,ETH,ETH-USD,1593.11,1631.91,1585.37,1597.49,5533036096
2023-09-28,ETH,ETH-USD,1597.67,1666.02,1597.29,1652.88,6658092168
2023-09-29,ETH,ETH-USD,1653.0,1687.28,1648.66,1667.94,5529687537
2023-09-30,ETH,ETH-USD,1667.83,1692.53,1666.56,1671.16,3155292192
2023-10-01,ETH,ETH-USD,1671.16,1750.6,1670.08,1733.81,5054880180
2023-10-02,ETH,ETH-USD,1732.98,1743.56,1646.08,1663.63,8420552922
2023-10-03,ETH,ETH-USD,1662.89,1670.36,1644.5,1656.69,4742827302
2023-10-04,ETH,ETH-USD,1656.74,1657.25,1629.43,1647.84,5127524863
2023-10-05,ETH,ETH-USD,1647.79,1654.38,1609.85,1611.48,5403759057
2023-10-06,ETH,ETH-USD,1611.37,1659.61,1611.37,1645.83,4941208729
2023-10-07,ETH,ETH-USD,1645.81,1648.18,1631.16,1634.51,2578994988
2023-10-08,ETH,ETH-USD,1634.66,1641.18,1618.19,1633.55,3315554175
2023-10-09,ETH,ETH-USD,1633.45,1635.45,1553.01,1579.81,7020801716
2023-10-10,ETH,ETH-USD,1580.11,1593.74,1553.03,1567.71,5254966125
2023-10-11,ETH,ETH-USD,1567.68,1578.22,1548.98,1566.25,5416504273
2023-10-12,ETH,ETH-USD,1566.36,1566.88,1523.24,1539.61,5003930677
2023-10-13,ETH,ETH-USD,1539.43,1571.75,1537.92,1552.09,4575141511
2023-10-14,ETH,ETH-USD,1552.26,1560.33,1545.74,1555.26,2429214718
2023-10-15,ETH,ETH-USD,1555.08,1565.76,1550.55,1558.07,2923337883
2023-10-16,ETH,ETH-USD,1558.31,1628.16,1555.99,1600.53,8846928526
2023-10-17,ETH,ETH-USD,1600.64,1601.29,1554.4,1565.44,5032686973
2023-10-18,ETH,ETH-USD,1565.38,1584.73,1556.74,1563.75,4354138855
2023-10-19,ETH,ETH-USD,1563.96,1573.74,1543.59,1567.46,5035110867
2023-10-20,ETH,ETH-USD,1567.57,1628.61,1562.3,1604.67,6747486127
2023-10-21,ETH,ETH-USD,1604.82,1641.24,1593.45,1629.3,4212179634
2023-10-22,ETH,ETH-USD,1629.3,1667.67,1623.98,1663.43,5248406817
2023-10-23,ETH,ETH-USD,1674.85,1794.07,1663.45,1765.38,14362295879
2023-10-24,ETH,ETH-USD,1766.01,1852.68,1758.69,1784.44,15888690475
2023-10-25,ETH,ETH-USD,1784.91,1814.48,1762.15,1787.4,9439066475
2023-10-26,ETH,ETH-USD,1787.48,1865.1,1764.01,1804.04,11196672635
2023-10-27,ETH,ETH-USD,1803.79,1804.14,1751.44,1780.05,7493399771
2023-10-28,ETH,ETH-USD,1780.08,1800.61,1773.44,1776.62,4226112731
2023-10-29,ETH,ETH-USD,1776.56,1810.49,1766.05,1795.55,4358528382
2023-10-30,ETH,ETH-USD,1795.59,1829.25,1779.36,1810.09,7534051038
2023-10-31,ETH,ETH-USD,1810.13,1819.97,1784.57,1816.46,6477922747
2023-11-01,ETH,ETH-USD,1815.87,1858.31,1786.41,1847.09,10628825648
2023-11-02,ETH,ETH-USD,1847.26,1873.89,1790.11,1800.62,9004197724
2023-11-03,ETH,ETH-USD,1800.92,1835.07,1779.64,1832.8,7622864055
2023-11-04,ETH,ETH-USD,1833.37,1867.26,1825.74,1857.7,4845080427
2023-11-05,ETH,ETH-USD,1857.4,1911.61,1848.62,1894.16,8867152645
2023-11-06,ETH,ETH-USD,1894.03,1914.58,1871.97,1899.84,8104122602
2023-11-07,ETH,ETH-USD,1900.6,1907.56,1852.79,1888.12,9203228152
2023-11-08,ETH,ETH-USD,1887.12,1904.55,1874.55,1889.32,6751627017
2023-11-09,ETH,ETH-USD,1888.94,2130.89,1884.2,2120.56,24709695029
2023-11-10,ETH,ETH-USD,2121.07,2134.69,2068.13,2078.29,14740624457
2023-11-11,ETH,ETH-USD,2078.06,2089.53,2035.08,2052.71,10228351203
2023-11-12,ETH,ETH-USD,2053.12,2066.0,2019.03,2045.19,7951011698
2023-11-13,ETH,ETH-USD,2045.35,2116.01,2031.95,2055.27,14322027970
2023-11-14,ETH,ETH-USD,2054.77,2065.07,1939.28,1979.05,13087862495
2023-11-15,ETH,ETH-USD,1979.47,2061.99,1968.77,2060.41,12626326991
2023-11-16,ETH,ETH-USD,2059.97,2088.66,1940.57,1960.88,14651619483
2023-11-17,ETH,ETH-USD,1961.87,1990.05,1910.45,1961.28,11881648738
2023-11-18,ETH,ETH-USD,1961.67,1971.46,1921.06,1963.29,8064677046
2023-11-19,ETH,ETH-USD,1963.18,2015.63,1944.9,2013.2,7716048818
2023-11-20,ETH,ETH-USD,2011.85,2066.41,1996.04,2022.24,12866464824
2023-11-21,ETH,ETH-USD,2022.22,2035.04,1937.07,1937.07,13653500841
2023-11-22,ETH,ETH-USD,1933.58,2089.51,1933.16,2064.43,13372200584
2023-11-23,ETH,ETH-USD,2063.91,2088.03,2041.46,2062.21,7828437946
2023-11-24,ETH,ETH-USD,2062.41,2132.48,2061.0,2081.15,12141148820
2023-11-25,ETH,ETH-USD,2081.3,2091.34,2067.92,2084.41,5362623390
2023-11-26,ETH,ETH-USD,2084.18,2094.1,2038.6,2063.29,8054814154
2023-11-27,ETH,ETH-USD,2062.39,2070.61,1988.12,2027.42,10574810069
2023-11-28,ETH,ETH-USD,2027.52,2074.95,1996.81,2049.34,9910633038
2023-11-29,ETH,ETH-USD,2049.19,2071.99,2020.76,2029.93,8945151861
2023-11-30,ETH,ETH-USD,2029.36,2054.44,2022.46,2052.56,8107789163
2023-12-01,ETH,ETH-USD,2052.1,2109.32,2046.56,2087.14,10866891430
2023-12-02,ETH,ETH-USD,2087.66,2182.82,2087.41,2165.7,9130124831
2023-12-03,ETH,ETH-USD,2165.9,2213.18,2151.72,2193.69,8278465782
2023-12-04,ETH,ETH-USD,2193.66,2273.07,2193.01,2243.22,16149367134
2023-12-05,ETH,ETH-USD,2243.09,2306.57,2191.18,2293.84,15383072559
2023-12-06,ETH,ETH-USD,2293.63,2310.71,2225.08,2231.66,12790612571
2023-12-07,ETH,ETH-USD,2233.22,2380.73,2225.05,2357.58,14766891042
2023-12-08,ETH,ETH-USD,2357.17,2387.51,2340.92,2358.73,12543458699
2023-12-09,ETH,ETH-USD,2358.69,2401.76,2331.67,2341.18,10613312823
2023-12-10,ETH,ETH-USD,2341.44,2376.75,2323.41,2352.46,7369608905
2023-12-11,ETH,ETH-USD,2352.5,2354.91,2160.36,2224.58,17989249470
2023-12-12,ETH,ETH-USD,2224.39,2242.55,2166.77,2202.04,11391132228
2023-12-13,ETH,ETH-USD,2202.6,2283.1,2150.75,2260.65,12576395493
2023-12-14,ETH,ETH-USD,2260.74,2331.6,2239.37,2316.58,12608711052
2023-12-15,ETH,ETH-USD,2316.11,2316.89,2214.26,2219.34,10259157898
2023-12-16,ETH,ETH-USD,2220.42,2260.81,2213.55,2226.93,6866555430
2023-12-17,ETH,ETH-USD,2226.89,2244.37,2195.76,2196.48,7410453853
2023-12-18,ETH,ETH-USD,2195.34,2222.02,2120.13,2217.27,10366536490
2023-12-19,ETH,ETH-USD,2218.24,2253.35,2139.72,2177.87,10619179629
2023-12-20,ETH,ETH-USD,2177.24,2263.33,2161.22,2201.91,12652290807
2023-12-21,ETH,ETH-USD,2201.79,2278.12,2184.86,2239.54,12616530536
2023-12-22,ETH,ETH-USD,2239.6,2341.95,2233.53,2326.52,16137246310
2023-12-23,ETH,ETH-USD,2326.72,2332.07,2270.43,2309.05,7995772945
2023-12-24,ETH,ETH-USD,2309.63,2325.71,2249.98,2265.69,9450799236
2023-12-25,ETH,ETH-USD,2265.34,2303.55,2254.57,2272.56,8036302656
2023-12-26,ETH,ETH-USD,2272.22,2274.56,2180.23,2231.47,10668581464
2023-12-27,ETH,ETH-USD,2231.39,2392.61,2215.14,2378.74,14161342927
2023-12-28,ETH,ETH-USD,2380.2,2445.02,2338.7,2347.57,15660799060
2023-12-29,ETH,ETH-USD,2346.84,2386.0,2262.98,2300.69,12536968996
2023-12-30,ETH,ETH-USD,2300.4,2322.02,2270.01,2292.07,6888195427
2023-12-31,ETH,ETH-USD,2291.95,2318.51,2261.39,2281.47,6871481744
2024-01-01,ETH,ETH-USD,2282.87,2352.33,2267.02,2352.33,6906765990
2024-01-02,ETH,ETH-USD,2352.59,2431.21,2348.89,2355.84,12910543630
2024-01-03,ETH,ETH-USD,2355.98,2385.12,2113.93,2210.76,19332933581
2024-01-04,ETH,ETH-USD,2210.53,2294.61,2204.87,2269.04,11044564896
2024-01-05,ETH,ETH-USD,2269.41,2276.76,2209.54,2268.65,10860953290
2024-01-06,ETH,ETH-USD,2269.54,2271.36,2219.78,2241.62,5970741680
2024-01-07,ETH,ETH-USD,2242.01,2257.13,2211.56,2222.87,6490053615
2024-01-08,ETH,ETH-USD,2222.86,2358.82,2171.99,2333.03,13830287095
2024-01-09,ETH,ETH-USD,2332.87,2369.64,2243.22,2344.83,14891130716
2024-01-10,ETH,ETH-USD,2344.92,2626.98,2341.94,2582.1,29042100476
2024-01-11,ETH,ETH-USD,2584.17,2687.78,2567.99,2619.62,22575246883
2024-01-12,ETH,ETH-USD,2619.18,2710.42,2460.93,2524.46,23623839263
2024-01-13,ETH,ETH-USD,2522.93,2589.08,2498.59,2576.6,12250316867
2024-01-14,ETH,ETH-USD,2578.0,2578.33,2470.42,2472.24,9405587417
2024-01-15,ETH,ETH-USD,2471.67,2550.77,2470.82,2511.36,9700630000
2024-01-16,ETH,ETH-USD,2510.63,2613.57,2500.0,2587.69,11063317095
2024-01-17,ETH,ETH-USD,2587.04,2592.74,2508.43,2528.37,10441017520
2024-01-18,ETH,ETH-USD,2528.59,2546.26,2426.14,2467.02,11900028080
2024-01-19,ETH,ETH-USD,2468.69,2501.31,2414.71,2489.5,11405278376
2024-01-20,ETH,ETH-USD,2489.85,2489.85,2456.1,2469.59,5297826161
2024-01-21,ETH,ETH-USD,2469.8,2479.76,2452.38,2453.91,4578471955
2024-01-22,ETH,ETH-USD,2454.99,2463.45,2303.5,2310.83,13923771728
2024-01-23,ETH,ETH-USD,2310.95,2348.03,2167.28,2240.69,16182147521
2024-01-24,ETH,ETH-USD,2241.75,2261.38,2197.66,2233.56,10134722960
2024-01-25,ETH,ETH-USD,2233.97,2240.38,2173.69,2217.71,9302247037
2024-01-26,ETH,ETH-USD,2217.44,2280.38,2196.14,2267.2,9975117607
2024-01-27,ETH,ETH-USD,2267.32,2282.54,2252.39,2267.89,5144367230
2024-01-28,ETH,ETH-USD,2268.19,2306.9,2242.68,2257.21,7296214994
2024-01-29,ETH,ETH-USD,2257.0,2320.03,2237.71,2317.06,8948195551
2024-01-30,ETH,ETH-USD,2317.44,2388.87,2298.28,2344.49,10173440062
2024-01-31,ETH,ETH-USD,2343.56,2349.61,2264.44,2282.54,10807883277
2024-02-01,ETH,ETH-USD,2282.18,2309.84,2243.57,2303.82,8895583113
2024-02-02,ETH,ETH-USD,2303.71,2323.05,2282.23,2308.04,7186143091
2024-02-03,ETH,ETH-USD,2307.98,2327.35,2293.54,2296.04,4647754021
2024-02-04,ETH,ETH-USD,2296.12,2309.01,2272.3,2289.55,5438100035
2024-02-05,ETH,ETH-USD,2289.21,2334.68,2270.07,2298.89,7277068110
2024-02-06,ETH,ETH-USD,2298.96,2389.83,2296.79,2372.2,9520885493
2024-02-07,ETH,ETH-USD,2372.26,2442.64,2353.71,2423.75,9660628536
2024-02-08,ETH,ETH-USD,2424.08,2459.56,2414.75,2419.91,9941841732
2024-02-09,ETH,ETH-USD,2419.77,2522.72,2419.36,2487.52,13634203177
2024-02-10,ETH,ETH-USD,2487.65,2516.72,2475.86,2501.23,6474444159
2024-02-11,ETH,ETH-USD,2501.13,2537.68,2495.21,2507.57,7347245813
2024-02-12,ETH,ETH-USD,2507.58,2663.84,2473.81,2658.12,13022696866
2024-02-13,ETH,ETH-USD,2659.59,2686.46,2599.17,2642.19,18271237044
2024-02-14,ETH,ETH-USD,2641.69,2786.89,2621.03,2777.9,21448973822
2024-02-15,ETH,ETH-USD,2777.6,2865.85,2764.01,2824.38,23734481937
2024-02-16,ETH,ETH-USD,2825.48,2858.45,2760.33,2803.69,17057114638
2024-02-17,ETH,ETH-USD,2803.74,2805.13,2724.39,2786.67,17932379943
2024-02-18,ETH,ETH-USD,2786.71,2892.84,2767.91,2879.0,23355830478
2024-02-19,ETH,ETH-USD,2881.3,2983.37,2860.26,2943.57,15163110589
2024-02-20,ETH,ETH-USD,2944.11,3031.52,2879.9,3013.5,20341598470
2024-02-21,ETH,ETH-USD,3015.65,3017.19,2875.42,2970.36,18897136867
2024-02-22,ETH,ETH-USD,2969.6,3030.67,2907.11,2971.01,18058908246
2024-02-23,ETH,ETH-USD,2970.14,2991.33,2906.58,2921.66,12822717059
2024-02-24,ETH,ETH-USD,2921.96,3003.2,2907.7,2992.39,10701688842
2024-02-25,ETH,ETH-USD,2992.37,3117.43,2984.39,3112.7,14620450464
2024-02-26,ETH,ETH-USD,3112.53,3197.38,3037.95,3178.99,17504464351
2024-02-27,ETH,ETH-USD,3178.41,3287.96,3167.83,3244.52,21090315368
2024-02-28,ETH,ETH-USD,3243.89,3485.45,3201.58,3385.7,32885894265
2024-02-29,ETH,ETH-USD,3386.8,3518.97,3303.91,3341.92,28469171094
2024-03-01,ETH,ETH-USD,3341.97,3452.63,3341.85,3435.05,16880101987
2024-03-02,ETH,ETH-USD,3436.16,3459.75,3398.9,3422.05,12024340617
2024-03-03,ETH,ETH-USD,3422.88,3491.17,3372.21,3490.99,13643324467
2024-03-04,ETH,ETH-USD,3489.34,3641.46,3446.02,3630.43,26772963830
2024-03-05,ETH,ETH-USD,3631.93,3828.16,3224.12,3554.96,47706899137
2024-03-06,ETH,ETH-USD,3554.07,3901.43,3502.8,3819.23,34938642613
2024-03-07,ETH,ETH-USD,3818.31,3939.59,3738.69,3874.35,22457177587
2024-03-08,ETH,ETH-USD,3874.83,3998.83,3828.36,3892.06,26135487051
2024-03-09,ETH,ETH-USD,3892.12,3950.4,3880.66,3915.42,11926623780
2024-03-10,ETH,ETH-USD,3915.59,3968.72,3800.56,3881.19,15783924355
2024-03-11,ETH,ETH-USD,3881.24,4087.05,3745.13,4066.45,28806262507
2024-03-12,ETH,ETH-USD,4066.69,4092.28,3831.89,3980.27,26917010932
2024-03-13,ETH,ETH-USD,3980.27,4083.01,3936.63,4006.46,22028114691
2024-03-14,ETH,ETH-USD,4005.75,4011.1,3721.79,3883.14,25434810823
2024-03-15,ETH,ETH-USD,3882.86,3928.78,3571.77,3735.22,33505075433
2024-03-16,ETH,ETH-USD,3736.1,3780.89,3468.08,3522.86,20199855932
2024-03-17,ETH,ETH-USD,3523.03,3676.26,3414.17,3642.41,19938757095
2024-03-18,ETH,ETH-USD,3642.3,3642.5,3456.09,3517.99,21162220224
2024-03-19,ETH,ETH-USD,3518.35,3546.58,3149.29,3157.62,34166976701
2024-03-20,ETH,ETH-USD,3158.4,3534.83,3059.65,3513.39,36605316331
2024-03-21,ETH,ETH-USD,3514.02,3586.91,3412.22,3492.99,22213647922
2024-03-22,ETH,ETH-USD,3492.9,3541.9,3254.97,3333.69,20574952329
2024-03-23,ETH,ETH-USD,3335.59,3433.76,3273.12,3336.59,13242137554
2024-03-24,ETH,ETH-USD,3336.67,3470.34,3301.28,3454.64,12156660941
2024-03-25,ETH,ETH-USD,3454.89,3657.12,3421.79,3590.88,18603921705
2024-03-26,ETH,ETH-USD,3591.09,3678.79,3545.43,3587.5,18505553577
2024-03-27,ETH,ETH-USD,3587.31,3664.38,3460.39,3500.12,18753082145
2024-03-28,ETH,ETH-USD,3500.22,3609.71,3465.33,3561.29,16419674157
2024-03-29,ETH,ETH-USD,3561.01,3583.7,3475.73,3511.81,12712701619
2024-03-30,ETH,ETH-USD,3511.83,3566.08,3489.9,3507.94,9389066783
2024-03-31,ETH,ETH-USD,3507.95,3655.22,3507.24,3647.86,10499881424
2024-04-01,ETH,ETH-USD,3647.82,3648.13,3418.7,3505.03,16002098681
2024-04-02,ETH,ETH-USD,3504.82,3506.96,3215.99,3277.23,22076539151
2024-04-03,ETH,ETH-USD,3277.32,3368.11,3205.65,3311.44,16010734587
2024-04-04,ETH,ETH-USD,3311.5,3443.21,3253.32,3330.04,14476330517
2024-04-05,ETH,ETH-USD,3330.01,3345.67,3214.24,3318.89,15214447092
2024-04-06,ETH,ETH-USD,3318.86,3397.59,3308.98,3354.18,8956926798
2024-04-07,ETH,ETH-USD,3354.21,3458.51,3346.11,3453.49,9931108526
2024-04-08,ETH,ETH-USD,3453.5,3727.62,3409.51,3695.29,19055143129
2024-04-09,ETH,ETH-USD,3695.34,3724.92,3455.11,3505.16,18279773833
2024-04-10,ETH,ETH-USD,3505.16,3561.52,3415.18,3543.74,16872482726
2024-04-11,ETH,ETH-USD,3543.45,3616.19,3477.17,3505.25,14076734489
2024-04-12,ETH,ETH-USD,3505.33,3552.59,3103.43,3243.03,22104869556
2024-04-13,ETH,ETH-USD,3242.94,3299.66,2862.39,3004.9,29930408174
2024-04-14,ETH,ETH-USD,3005.55,3174.67,2914.42,3156.94,25486284994
2024-04-15,ETH,ETH-USD,3156.83,3277.56,3026.54,3101.6,21925843181
2024-04-16,ETH,ETH-USD,3101.14,3127.16,2997.75,3084.92,19441391169
2024-04-17,ETH,ETH-USD,3084.92,3123.67,2918.55,2984.73,17711869375
2024-04-18,ETH,ETH-USD,2984.71,3094.84,2956.13,3066.03,15183777035
2024-04-19,ETH,ETH-USD,3065.95,3127.11,2868.8,3059.28,20399982867
2024-04-20,ETH,ETH-USD,3059.48,3170.67,3021.78,3157.63,9918642130
2024-04-21,ETH,ETH-USD,3157.57,3197.51,3119.55,3147.29,9394387894
2024-04-22,ETH,ETH-USD,3147.66,3236.66,3131.37,3201.65,12063858733
2024-04-23,ETH,ETH-USD,3201.59,3264.42,3154.59,3219.91,11054442653
2024-04-24,ETH,ETH-USD,3219.96,3292.92,3105.98,3139.81,14000234760
2024-04-25,ETH,ETH-USD,3139.62,3190.98,3074.8,3156.51,13989030260
2024-04-26,ETH,ETH-USD,3156.38,3166.19,3103.1,3130.16,10622333862
2024-04-27,ETH,ETH-USD,3129.73,3279.45,3071.34,3252.17,11820785577
2024-04-28,ETH,ETH-USD,3252.25,3351.18,3249.15,3262.77,11379192678
2024-04-29,ETH,ETH-USD,3262.34,3285.47,3116.2,3215.43,15032246816
2024-04-30,ETH,ETH-USD,3215.38,3249.38,2918.23,3012.29,18266894653
2024-05-01,ETH,ETH-USD,3011.02,3020.17,2815.92,2969.78,20005057445
2024-05-02,ETH,ETH-USD,2969.79,3015.05,2894.33,2988.17,13163903903
2024-05-03,ETH,ETH-USD,2988.13,3127.16,2960.18,3103.54,12862183229
2024-05-04,ETH,ETH-USD,3103.62,3167.54,3096.27,3117.58,8283229638
2024-05-05,ETH,ETH-USD,3117.64,3170.06,3075.59,3137.25,8783447639
2024-05-06,ETH,ETH-USD,3137.51,3220.15,3048.24,3062.73,13008587255
2024-05-07,ETH,ETH-USD,3062.75,3129.08,3003.01,3006.58,11743187337
2024-05-08,ETH,ETH-USD,3006.32,3037.2,2938.47,2973.66,11791662158
2024-05-09,ETH,ETH-USD,2973.97,3057.96,2951.22,3036.02,10861947179
2024-05-10,ETH,ETH-USD,3036.23,3052.73,2881.0,2909.79,12278653601
2024-05-11,ETH,ETH-USD,2909.85,2942.18,2888.08,2911.6,6795916454
2024-05-12,ETH,ETH-USD,2911.66,2953.05,2902.2,2928.7,5908941395
2024-05-13,ETH,ETH-USD,2928.81,2994.87,2865.13,2949.36,13352264795
2024-05-14,ETH,ETH-USD,2949.21,2959.55,2863.55,2881.16,12444516140
2024-05-15,ETH,ETH-USD,2881.22,3041.6,2864.74,3037.06,14666902956
2024-05-16,ETH,ETH-USD,3036.01,3041.81,2925.09,2945.13,13035465176
2024-05-17,ETH,ETH-USD,2945.14,3120.3,2934.11,3094.12,14449438097
2024-05-18,ETH,ETH-USD,3094.55,3146.79,3087.7,3122.95,9407051320
2024-05-19,ETH,ETH-USD,3122.82,3137.15,3056.75,3071.84,8747800800
2024-05-20,ETH,ETH-USD,3071.86,3690.81,3050.3,3663.86,31228143948
2024-05-21,ETH,ETH-USD,3663.01,3837.37,3628.1,3789.31,37643853967
2024-05-22,ETH,ETH-USD,3789.37,3810.95,3655.08,3737.22,25155809461
2024-05-23,ETH,ETH-USD,3737.18,3943.55,3552.64,3776.93,45623656317
2024-05-24,ETH,ETH-USD,3776.99,3825.12,3631.99,3726.93,22257061429
2024-05-25,ETH,ETH-USD,3726.98,3776.01,3710.53,3749.24,10000027764
2024-05-26,ETH,ETH-USD,3749.18,3879.47,3732.02,3825.9,14650794791
2024-05-27,ETH,ETH-USD,3826.13,3973.56,3821.93,3892.01,18949181813
2024-05-28,ETH,ETH-USD,3892.1,3924.9,3771.21,3840.26,19846044324
2024-05-29,ETH,ETH-USD,3840.24,3880.65,3742.04,3763.2,17411416736
2024-05-30,ETH,ETH-USD,3763.36,3823.64,3702.26,3746.85,15065849797
2024-05-31,ETH,ETH-USD,3746.86,3843.86,3723.84,3760.03,15290700646
2024-06-01,ETH,ETH-USD,3759.88,3829.29,3749.84,3813.2,8661024535
2024-06-02,ETH,ETH-USD,3813.28,3834.91,3752.41,3780.9,11126903059
2024-06-03,ETH,ETH-USD,3780.85,3848.6,3758.92,3766.39,14082454300
2024-06-04,ETH,ETH-USD,3766.48,3831.36,3738.13,3812.52,13331489271
2024-06-05,ETH,ETH-USD,3812.56,3887.49,3778.66,3864.26,15480034434
2024-06-06,ETH,ETH-USD,3864.26,3878.05,3761.78,3811.61,13606583873
2024-06-07,ETH,ETH-USD,3811.67,3838.45,3615.28,3678.63,18220286186
2024-06-08,ETH,ETH-USD,3677.4,3707.5,3669.64,3680.95,9096091805
2024-06-09,ETH,ETH-USD,3680.94,3719.37,3668.12,3705.9,7910768788
2024-06-10,ETH,ETH-USD,3705.88,3711.43,3648.16,3666.72,10377300126
2024-06-11,ETH,ETH-USD,3666.36,3669.89,3434.75,3498.33,19184721538
2024-06-12,ETH,ETH-USD,3497.9,3652.49,3463.78,3559.62,17142905351
2024-06-13,ETH,ETH-USD,3559.73,3559.73,3431.33,3469.28,14472382154
2024-06-14,ETH,ETH-USD,3467.97,3528.6,3366.22,3480.27,15793876596
2024-06-15,ETH,ETH-USD,3479.79,3589.89,3473.45,3565.55,12733651076
2024-06-16,ETH,ETH-USD,3566.76,3648.09,3541.53,3620.56,9878388158
2024-06-17,ETH,ETH-USD,3622.38,3634.29,3468.15,3511.38,17838856988
2024-06-18,ETH,ETH-USD,3510.57,3514.18,3371.59,3483.68,21022514455
2024-06-19,ETH,ETH-USD,3482.35,3583.32,3466.48,3559.35,15275373778
2024-06-20,ETH,ETH-USD,3559.35,3623.89,3485.46,3511.09,16115123753
2024-06-21,ETH,ETH-USD,3511.27,3542.96,3447.94,3516.08,15933353456
2024-06-22,ETH,ETH-USD,3516.55,3519.5,3477.17,3494.81,7423703673
2024-06-23,ETH,ETH-USD,3494.95,3519.32,3408.58,3418.61,9418141333
2024-06-24,ETH,ETH-USD,3418.78,3430.7,3244.24,3350.26,23137744903
2024-06-25,ETH,ETH-USD,3350.56,3422.21,3335.56,3395.03,13235546063
2024-06-26,ETH,ETH-USD,3394.37,3421.51,3328.39,3369.48,11694054195
2024-06-27,ETH,ETH-USD,3368.89,3470.92,3362.26,3444.8,11771834016
2024-06-28,ETH,ETH-USD,3445.5,3482.96,3363.44,3373.64,12861158844
2024-06-29,ETH,ETH-USD,3373.69,3401.73,3369.55,3372.97,6584792001
2024-06-30,ETH,ETH-USD,3373.08,3453.21,3352.28,3432.89,8396416013
2024-07-01,ETH,ETH-USD,3432.61,3513.31,3425.32,3440.34,12281551839
2024-07-02,ETH,ETH-USD,3439.38,3459.76,3399.03,3416.35,9421757718
2024-07-03,ETH,ETH-USD,3416.25,3426.33,3254.52,3292.92,16121324440
2024-07-04,ETH,ETH-USD,3291.82,3309.2,3054.52,3054.52,20252514386
2024-07-05,ETH,ETH-USD,3057.83,3106.15,2826.01,2981.6,31131942647
2024-07-06,ETH,ETH-USD,2981.99,3080.11,2957.4,3069.38,11586293705
2024-07-07,ETH,ETH-USD,3067.41,3072.81,2923.96,2929.39,10857947538
2024-07-08,ETH,ETH-USD,2929.86,3090.66,2826.48,3018.73,22627377457
2024-07-09,ETH,ETH-USD,3018.8,3105.8,3005.52,3064.03,15269945822
2024-07-10,ETH,ETH-USD,3066.14,3148.41,3026.61,3102.22,14578679176
2024-07-11,ETH,ETH-USD,3101.34,3208.94,3057.22,3100.33,15230095766
2024-07-12,ETH,ETH-USD,3099.99,3154.6,3048.51,3134.16,12751638331
2024-07-13,ETH,ETH-USD,3134.55,3199.99,3115.08,3177.2,8565105946
2024-07-14,ETH,ETH-USD,3176.74,3266.49,3166.43,3244.08,10517709666
2024-07-15,ETH,ETH-USD,3246.13,3494.1,3235.78,3489.55,18305490390
2024-07-16,ETH,ETH-USD,3486.14,3498.22,3351.78,3443.51,20446664416
2024-07-17,ETH,ETH-USD,3446.74,3516.1,3379.1,3388.75,16739123962
2024-07-18,ETH,ETH-USD,3388.03,3488.72,3374.99,3426.26,15035622003
2024-07-19,ETH,ETH-USD,3425.91,3540.59,3377.88,3505.73,17705629736
2024-07-20,ETH,ETH-USD,3505.72,3539.9,3482.49,3519.3,10360198325
2024-07-21,ETH,ETH-USD,3519.43,3546.62,3415.44,3536.61,13845913681
2024-07-22,ETH,ETH-USD,3536.63,3560.08,3425.8,3440.42,18723199034
2024-07-23,ETH,ETH-USD,3440.77,3539.53,3395.42,3482.0,24468405650
2024-07-24,ETH,ETH-USD,3482.15,3487.65,3304.04,3336.34,16040945448
2024-07-25,ETH,ETH-USD,3336.36,3341.44,3088.76,3174.43,25293745810
2024-07-26,ETH,ETH-USD,3174.05,3285.76,3172.78,3275.95,15993893521
2024-07-27,ETH,ETH-USD,3275.89,3327.43,3195.36,3247.61,15198233287
2024-07-28,ETH,ETH-USD,3247.51,3283.15,3201.76,3271.46,8959236446
2024-07-29,ETH,ETH-USD,3271.45,3396.63,3257.72,3320.54,18334852719
2024-07-30,ETH,ETH-USD,3320.64,3365.32,3235.76,3278.67,14045773047
2024-07-31,ETH,ETH-USD,3278.69,3347.64,3216.07,3231.3,16135380637
2024-08-01,ETH,ETH-USD,3231.25,3241.78,3078.54,3201.56,20217639556
2024-08-02,ETH,ETH-USD,3201.6,3214.53,2965.73,2986.01,21400241741
2024-08-03,ETH,ETH-USD,2985.95,3015.3,2861.18,2903.39,17844091431
2024-08-04,ETH,ETH-USD,2903.09,2931.47,2639.57,2686.4,21139601426
2024-08-05,ETH,ETH-USD,2686.03,2695.89,2122.55,2417.21,67668132244
2024-08-06,ETH,ETH-USD,2417.27,2553.58,2416.53,2458.72,26041995921
2024-08-07,ETH,ETH-USD,2458.99,2551.56,2312.17,2336.59,24264218606
2024-08-08,ETH,ETH-USD,2336.92,2721.95,2322.53,2683.35,23468291180
